"order_nk","order_date","customer_nk","product_nk","supplier_nk","category_nk","quantity","unit_price"
"METABASE_7951","2025-06-12 07:17:00-03","METABASE_193","METABASE_80","METABASE_SUP_cruickshank-abernathy","METABASE_CAT_widget","6.0000","9.1517"
"METABASE_7950","2023-12-20 02:41:00-03","METABASE_193","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","2.0000","27.3000"
"METABASE_7949","2023-05-13 02:27:00-03","METABASE_193","METABASE_30","METABASE_SUP_miles_ryan_group","METABASE_CAT_gadget","4.0000","10.6950"
"METABASE_7948","2026-02-23 04:59:00-03","METABASE_193","METABASE_109","METABASE_SUP_price_kuhic_inc","METABASE_CAT_widget","2.0000","59.5250"
"METABASE_7947","2026-01-13 10:54:00-03","METABASE_193","METABASE_197","METABASE_SUP_erika_volkman_group","METABASE_CAT_gizmo","1.0000","70.1500"
"METABASE_7946","2023-11-18 04:54:00-03","METABASE_193","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","3.0000","21.9933"
"METABASE_7945","2024-12-10 08:36:00-03","METABASE_193","METABASE_191","METABASE_SUP_herman,_gleason_and_renner","METABASE_CAT_gadget","2.0000","64.2900"
"METABASE_7944","2025-12-07 01:08:00-03","METABASE_193","METABASE_49","METABASE_SUP_schuster-wyman","METABASE_CAT_gadget","1.0000","131.4300"
"METABASE_7943","2024-05-15 20:42:00-03","METABASE_193","METABASE_39","METABASE_SUP_carmela_douglas_inc","METABASE_CAT_gizmo","4.0000","28.6450"
"METABASE_7942","2024-05-12 04:19:00-03","METABASE_193","METABASE_91","METABASE_SUP_connelly-ritchie","METABASE_CAT_gizmo","4.0000","16.2725"
"METABASE_7941","2025-09-17 18:25:00-03","METABASE_193","METABASE_118","METABASE_SUP_herta_skiles_and_sons","METABASE_CAT_gadget","3.0000","19.2100"
"METABASE_7940","2025-04-22 13:23:00-03","METABASE_193","METABASE_121","METABASE_SUP_wolff,_ebert_and_hansen","METABASE_CAT_doohickey","3.0000","13.4833"
"METABASE_7939","2024-10-16 16:37:00-03","METABASE_193","METABASE_74","METABASE_SUP_herman_flatley_group","METABASE_CAT_gadget","5.0000","10.2260"
"METABASE_7938","2024-02-19 13:26:00-03","METABASE_193","METABASE_71","METABASE_SUP_kirlin,_hermann_and_stokes","METABASE_CAT_gadget","1.0000","82.8000"
"METABASE_7937","2025-02-09 16:25:00-03","METABASE_193","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","2.0000","52.6000"
"METABASE_7936","2024-05-11 08:27:00-03","METABASE_193","METABASE_110","METABASE_SUP_stanton-fritsch","METABASE_CAT_widget","5.0000","11.1060"
"METABASE_7935","2024-08-13 04:14:00-03","METABASE_193","METABASE_41","METABASE_SUP_robyn_padberg_inc","METABASE_CAT_widget","7.0000","9.0729"
"METABASE_7934","2024-09-23 02:36:00-03","METABASE_193","METABASE_182","METABASE_SUP_devonte_gleichner_inc","METABASE_CAT_gadget","5.0000","16.8980"
"METABASE_7933","2026-01-13 23:19:00-03","METABASE_193","METABASE_36","METABASE_SUP_wolf,_beahan_and_thiel","METABASE_CAT_gizmo","2.0000","65.4700"
"METABASE_1838","2023-01-24 16:52:00-03","METABASE_302","METABASE_146","METABASE_SUP_theodora_terry_and_sons","METABASE_CAT_widget","1.0000","84.0300"
"METABASE_1837","2023-01-25 10:41:00-03","METABASE_302","METABASE_53","METABASE_SUP_jacobson-daniel","METABASE_CAT_doohickey","2.0000","14.7600"
"METABASE_1836","2025-02-27 22:00:00-03","METABASE_302","METABASE_33","METABASE_SUP_spinka-stokes","METABASE_CAT_doohickey","2.0000","23.8700"
"METABASE_1835","2024-01-30 13:11:00-03","METABASE_302","METABASE_115","METABASE_SUP_mrs._eugenia_koelpin_and_sons","METABASE_CAT_gadget","2.0000","38.9550"
"METABASE_1834","2025-11-11 06:33:00-03","METABASE_302","METABASE_47","METABASE_SUP_annetta_wyman_and_sons","METABASE_CAT_doohickey","3.0000","28.0267"
"METABASE_1833","2024-01-12 04:27:00-03","METABASE_302","METABASE_36","METABASE_SUP_wolf,_beahan_and_thiel","METABASE_CAT_gizmo","2.0000","65.4700"
"METABASE_1832","2024-01-25 18:42:00-03","METABASE_302","METABASE_24","METABASE_SUP_claude_thompson_group","METABASE_CAT_doohickey","2.0000","56.1550"
"METABASE_1831","2024-07-24 08:19:00-03","METABASE_302","METABASE_75","METABASE_SUP_ledner-satterfield","METABASE_CAT_gadget","6.0000","20.9683"
"METABASE_1830","2024-01-04 03:09:00-03","METABASE_302","METABASE_120","METABASE_SUP_jerrell_gulgowski_inc","METABASE_CAT_widget","2.0000","41.7500"
"METABASE_1829","2025-05-17 12:06:00-03","METABASE_302","METABASE_61","METABASE_SUP_jordi_effertz_llc","METABASE_CAT_gizmo","3.0000","7.8467"
"METABASE_1828","2025-02-07 03:05:00-03","METABASE_302","METABASE_109","METABASE_SUP_price_kuhic_inc","METABASE_CAT_widget","2.0000","59.5250"
"METABASE_1827","2026-01-14 21:46:00-03","METABASE_302","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","2.0000","52.6000"
"METABASE_1826","2024-06-28 12:57:00-03","METABASE_302","METABASE_134","METABASE_SUP_considine,_bogisich_and_bauch","METABASE_CAT_doohickey","6.0000","7.0817"
"METABASE_17434","2025-06-20 03:05:00-03","METABASE_341","METABASE_20","METABASE_SUP_ora_monahan_and_sons","METABASE_CAT_gizmo","7.0000","5.3329"
"METABASE_17433","2025-09-20 16:13:00-03","METABASE_341","METABASE_179","METABASE_SUP_casper-schimmel","METABASE_CAT_doohickey","4.0000","17.0800"
"METABASE_17432","2025-05-18 00:54:00-03","METABASE_341","METABASE_30","METABASE_SUP_miles_ryan_group","METABASE_CAT_gadget","3.0000","21.3900"
"METABASE_17431","2023-05-22 13:07:00-03","METABASE_341","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","5.0000","19.1220"
"METABASE_17430","2025-07-17 23:14:00-03","METABASE_341","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","5.0000","14.0700"
"METABASE_17429","2025-01-20 17:58:00-03","METABASE_341","METABASE_190","METABASE_SUP_delphia_bauch_inc","METABASE_CAT_gadget","2.0000","64.2900"
"METABASE_17428","2024-12-17 20:13:00-03","METABASE_341","METABASE_76","METABASE_SUP_koepp,_ondricka_and_larkin","METABASE_CAT_widget","2.0000","31.9100"
"METABASE_17427","2025-10-03 22:06:00-03","METABASE_341","METABASE_154","METABASE_SUP_hermiston,_o'hara_and_wunsch","METABASE_CAT_widget","4.0000","20.4700"
"METABASE_17426","2025-01-17 11:18:00-03","METABASE_341","METABASE_8","METABASE_SUP_senger-stamm","METABASE_CAT_doohickey","2.0000","49.4200"
"METABASE_17425","2025-02-16 14:58:00-03","METABASE_341","METABASE_182","METABASE_SUP_devonte_gleichner_inc","METABASE_CAT_gadget","1.0000","84.4900"
"METABASE_17424","2024-06-07 03:23:00-03","METABASE_341","METABASE_107","METABASE_SUP_dora_fay_and_sons","METABASE_CAT_gadget","7.0000","7.1557"
"METABASE_17423","2025-05-30 02:13:00-03","METABASE_341","METABASE_144","METABASE_SUP_schumm,_brown_and_wehner","METABASE_CAT_widget","6.0000","10.2000"
"METABASE_17422","2023-02-28 01:45:00-03","METABASE_341","METABASE_46","METABASE_SUP_una_fadel_group","METABASE_CAT_gadget","2.0000","39.3500"
"METABASE_17421","2025-08-25 19:09:00-03","METABASE_341","METABASE_37","METABASE_SUP_parker,_o'connell_and_beahan","METABASE_CAT_gadget","5.0000","16.0220"
"METABASE_17420","2025-05-30 14:54:00-03","METABASE_341","METABASE_24","METABASE_SUP_claude_thompson_group","METABASE_CAT_doohickey","3.0000","37.4367"
"METABASE_17419","2024-08-17 12:49:00-03","METABASE_341","METABASE_66","METABASE_SUP_goyette-smitham","METABASE_CAT_widget","7.0000","19.4514"
"METABASE_17418","2025-08-30 01:25:00-03","METABASE_341","METABASE_89","METABASE_SUP_stamm,_crist_and_labadie","METABASE_CAT_widget","7.0000","9.1029"
"METABASE_17417","2024-03-18 05:55:00-03","METABASE_341","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","1.0000","70.1500"
"METABASE_17416","2025-09-13 01:41:00-03","METABASE_341","METABASE_45","METABASE_SUP_volkman,_greenfelder_and_kiehn","METABASE_CAT_doohickey","4.0000","29.5125"
"METABASE_17415","2025-09-09 22:15:00-03","METABASE_341","METABASE_126","METABASE_SUP_emmerich-nienow","METABASE_CAT_widget","5.0000","25.0480"
"METABASE_17414","2023-12-29 10:39:00-03","METABASE_341","METABASE_77","METABASE_SUP_fisher-kemmer","METABASE_CAT_gadget","3.0000","22.4467"
"METABASE_17413","2024-11-23 05:45:00-03","METABASE_341","METABASE_140","METABASE_SUP_daugherty-dach","METABASE_CAT_gadget","3.0000","22.2667"
"METABASE_17412","2023-09-14 06:43:00-03","METABASE_341","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","4.0000","6.2750"
"METABASE_17411","2023-10-19 18:44:00-03","METABASE_341","METABASE_158","METABASE_SUP_israel_spinka_and_sons","METABASE_CAT_gizmo","4.0000","23.3150"
"METABASE_17410","2024-12-15 10:17:00-03","METABASE_341","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","2.0000","40.9400"
"METABASE_17409","2026-02-28 00:09:00-03","METABASE_341","METABASE_8","METABASE_SUP_senger-stamm","METABASE_CAT_doohickey","2.0000","49.4200"
"METABASE_17408","2025-05-05 13:40:00-03","METABASE_341","METABASE_87","METABASE_SUP_miss_annamae_kutch_group","METABASE_CAT_widget","3.0000","39.0867"
"METABASE_9427","2023-01-20 05:28:00-03","METABASE_170","METABASE_182","METABASE_SUP_devonte_gleichner_inc","METABASE_CAT_gadget","3.0000","18.7767"
"METABASE_9426","2023-10-18 09:59:00-03","METABASE_170","METABASE_109","METABASE_SUP_price_kuhic_inc","METABASE_CAT_widget","6.0000","13.2283"
"METABASE_9425","2024-03-28 14:30:00-03","METABASE_170","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","1.0000","70.3500"
"METABASE_9424","2023-04-19 12:35:00-03","METABASE_170","METABASE_157","METABASE_SUP_dooley-cummings","METABASE_CAT_widget","3.0000","31.0867"
"METABASE_9423","2023-01-08 10:39:00-03","METABASE_170","METABASE_105","METABASE_SUP_jerrod_mclaughlin_llc","METABASE_CAT_gadget","2.0000","17.5750"
"METABASE_9422","2024-10-29 01:29:00-03","METABASE_170","METABASE_44","METABASE_SUP_carol_marvin_llc","METABASE_CAT_widget","4.0000","19.0875"
"METABASE_9421","2023-12-09 07:06:00-03","METABASE_170","METABASE_145","METABASE_SUP_stark-bayer","METABASE_CAT_gizmo","2.0000","20.4000"
"METABASE_9420","2024-10-17 10:35:00-03","METABASE_170","METABASE_155","METABASE_SUP_demarcus_brakus_inc","METABASE_CAT_gadget","6.0000","7.2967"
"METABASE_13984","2023-11-20 13:07:00-03","METABASE_2341","METABASE_61","METABASE_SUP_jordi_effertz_llc","METABASE_CAT_gizmo","2.0000","7.8450"
"METABASE_13983","2025-12-10 07:40:00-03","METABASE_2341","METABASE_119","METABASE_SUP_alfreda_konopelski_ii_group","METABASE_CAT_gadget","2.0000","21.7200"
"METABASE_13982","2025-05-02 10:35:00-03","METABASE_2341","METABASE_113","METABASE_SUP_ruecker,_carter_and_ortiz","METABASE_CAT_gadget","3.0000","36.8267"
"METABASE_13981","2022-11-11 22:18:00-03","METABASE_2341","METABASE_133","METABASE_SUP_hauck,_ernser_and_barton","METABASE_CAT_doohickey","2.0000","22.8250"
"METABASE_13980","2024-08-08 08:54:00-03","METABASE_2341","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","4.0000","17.5875"
"METABASE_13979","2023-12-11 01:55:00-03","METABASE_2341","METABASE_133","METABASE_SUP_hauck,_ernser_and_barton","METABASE_CAT_doohickey","1.0000","45.6500"
"METABASE_13978","2026-03-03 21:34:00-03","METABASE_2341","METABASE_29","METABASE_SUP_odessa_emmerich_inc","METABASE_CAT_widget","1.0000","123.5700"
"METABASE_13977","2023-07-09 22:58:00-03","METABASE_2341","METABASE_200","METABASE_SUP_pouros,_nitzsche_and_mayer","METABASE_CAT_gadget","5.0000","9.7600"
"METABASE_13976","2025-03-27 07:15:00-03","METABASE_2341","METABASE_198","METABASE_SUP_considine,_schamberger_and_schiller","METABASE_CAT_gizmo","1.0000","70.1500"
"METABASE_13975","2023-02-07 03:37:00-03","METABASE_2341","METABASE_51","METABASE_SUP_keshaun_mueller_group","METABASE_CAT_gizmo","1.0000","50.4300"
"METABASE_13974","2023-11-29 04:11:00-03","METABASE_2341","METABASE_81","METABASE_SUP_mason_bashirian_and_sons","METABASE_CAT_gizmo","2.0000","14.6450"
"METABASE_13973","2023-09-07 17:57:00-03","METABASE_2341","METABASE_179","METABASE_SUP_casper-schimmel","METABASE_CAT_doohickey","5.0000","9.1100"
"METABASE_13972","2023-05-24 09:49:00-03","METABASE_2341","METABASE_84","METABASE_SUP_americo_sipes_and_sons","METABASE_CAT_gizmo","5.0000","10.9160"
"METABASE_13971","2025-04-16 06:33:00-03","METABASE_2341","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","3.0000","35.0667"
"METABASE_6201","2026-02-06 18:44:00-03","METABASE_2243","METABASE_180","METABASE_SUP_maxime_haley_and_sons","METABASE_CAT_gadget","1.0000","68.3200"
"METABASE_6200","2025-10-10 14:09:00-03","METABASE_2243","METABASE_31","METABASE_SUP_quigley,_von_and_will","METABASE_CAT_doohickey","6.0000","17.6083"
"METABASE_6199","2025-07-19 19:15:00-03","METABASE_2243","METABASE_37","METABASE_SUP_parker,_o'connell_and_beahan","METABASE_CAT_gadget","6.0000","13.3517"
"METABASE_6198","2025-12-13 17:39:00-03","METABASE_2243","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","2.0000","62.0600"
"METABASE_6197","2026-02-08 00:06:00-03","METABASE_2243","METABASE_24","METABASE_SUP_claude_thompson_group","METABASE_CAT_doohickey","1.0000","112.3100"
"METABASE_6196","2025-04-06 06:43:00-03","METABASE_2243","METABASE_102","METABASE_SUP_dominic_mann_group","METABASE_CAT_gadget","3.0000","15.6800"
"METABASE_6195","2023-09-24 01:34:00-03","METABASE_2243","METABASE_8","METABASE_SUP_senger-stamm","METABASE_CAT_doohickey","4.0000","16.4725"
"METABASE_6194","2023-09-09 06:52:00-03","METABASE_2243","METABASE_20","METABASE_SUP_ora_monahan_and_sons","METABASE_CAT_gizmo","4.0000","6.2200"
"METABASE_6193","2024-06-09 19:01:00-03","METABASE_2243","METABASE_177","METABASE_SUP_ursula_collins_llc","METABASE_CAT_gadget","6.0000","21.4700"
"METABASE_6192","2023-08-09 04:54:00-03","METABASE_2243","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","4.0000","21.3125"
"METABASE_6191","2024-05-19 12:37:00-03","METABASE_2243","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","4.0000","13.7250"
"METABASE_6190","2023-07-17 03:48:00-03","METABASE_2243","METABASE_195","METABASE_SUP_ford_runolfsson_group","METABASE_CAT_gadget","4.0000","18.2975"
"METABASE_6189","2025-03-06 01:43:00-03","METABASE_2243","METABASE_3","METABASE_SUP_murray,_watsica_and_wunsch","METABASE_CAT_doohickey","1.0000","53.0800"
"METABASE_6188","2024-05-17 16:02:00-03","METABASE_2243","METABASE_117","METABASE_SUP_jefferey_volkman_llc","METABASE_CAT_gizmo","4.0000","13.7550"
"METABASE_4020","2023-08-16 16:06:00-03","METABASE_257","METABASE_192","METABASE_SUP_grady,_greenfelder_and_welch","METABASE_CAT_widget","6.0000","7.6867"
"METABASE_4019","2022-12-23 14:20:00-03","METABASE_257","METABASE_104","METABASE_SUP_senger-doyle","METABASE_CAT_widget","2.0000","35.4800"
"METABASE_4018","2026-04-04 09:34:00-03","METABASE_257","METABASE_165","METABASE_SUP_mcdermott,_kiehn_and_becker","METABASE_CAT_gizmo","2.0000","19.1500"
"METABASE_4017","2023-07-01 21:40:00-03","METABASE_257","METABASE_105","METABASE_SUP_jerrod_mclaughlin_llc","METABASE_CAT_gadget","5.0000","7.0300"
"METABASE_4016","2025-11-13 10:54:00-03","METABASE_257","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","4.0000","11.8975"
"METABASE_4015","2024-07-23 08:39:00-03","METABASE_257","METABASE_191","METABASE_SUP_herman,_gleason_and_renner","METABASE_CAT_gadget","7.0000","18.3686"
"METABASE_4014","2026-02-10 01:40:00-03","METABASE_257","METABASE_48","METABASE_SUP_kiehn-pacocha","METABASE_CAT_gizmo","2.0000","61.6050"
"METABASE_4013","2024-07-16 19:42:00-03","METABASE_257","METABASE_185","METABASE_SUP_cremin-williamson","METABASE_CAT_gadget","5.0000","7.9160"
"METABASE_4012","2022-10-22 19:32:00-03","METABASE_257","METABASE_97","METABASE_SUP_halvorson,_lockman_and_ruecker","METABASE_CAT_doohickey","5.0000","14.9900"
"METABASE_4011","2025-01-17 02:07:00-03","METABASE_257","METABASE_98","METABASE_SUP_pacocha-volkman","METABASE_CAT_gizmo","2.0000","56.2100"
"METABASE_4010","2023-02-17 14:53:00-03","METABASE_257","METABASE_144","METABASE_SUP_schumm,_brown_and_wehner","METABASE_CAT_widget","1.0000","40.8000"
"METABASE_4009","2025-02-10 04:23:00-03","METABASE_257","METABASE_60","METABASE_SUP_stroman-carroll","METABASE_CAT_doohickey","2.0000","14.9000"
"METABASE_4008","2025-05-05 18:20:00-03","METABASE_257","METABASE_31","METABASE_SUP_quigley,_von_and_will","METABASE_CAT_doohickey","5.0000","21.1300"
"METABASE_4007","2024-11-17 20:27:00-03","METABASE_257","METABASE_49","METABASE_SUP_schuster-wyman","METABASE_CAT_gadget","3.0000","43.8100"
"METABASE_4006","2026-04-16 03:48:00-03","METABASE_257","METABASE_178","METABASE_SUP_halle_kulas_i_llc","METABASE_CAT_widget","3.0000","39.1100"
"METABASE_5061","2025-05-01 06:17:00-03","METABASE_2258","METABASE_3","METABASE_SUP_murray,_watsica_and_wunsch","METABASE_CAT_doohickey","5.0000","10.6160"
"METABASE_5060","2026-02-22 15:46:00-03","METABASE_2258","METABASE_53","METABASE_SUP_jacobson-daniel","METABASE_CAT_doohickey","2.0000","22.1400"
"METABASE_5059","2024-01-28 16:34:00-03","METABASE_2258","METABASE_167","METABASE_SUP_prohaska-quigley","METABASE_CAT_doohickey","2.0000","48.8500"
"METABASE_5058","2024-09-12 16:09:00-03","METABASE_2258","METABASE_38","METABASE_SUP_bednar,_berge_and_boyle","METABASE_CAT_gadget","4.0000","16.5175"
"METABASE_5057","2025-06-24 12:13:00-03","METABASE_2258","METABASE_22","METABASE_SUP_mayer,_kiehn_and_turcotte","METABASE_CAT_gizmo","3.0000","10.7133"
"METABASE_5056","2023-08-13 05:40:00-03","METABASE_2258","METABASE_168","METABASE_SUP_roscoe_oberbrunner_group","METABASE_CAT_gadget","4.0000","19.8225"
"METABASE_5055","2025-12-24 07:08:00-03","METABASE_2258","METABASE_180","METABASE_SUP_maxime_haley_and_sons","METABASE_CAT_gadget","2.0000","34.1600"
"METABASE_5054","2026-04-13 01:58:00-03","METABASE_2258","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","32.0000","3.2875"
"METABASE_5053","2024-01-31 11:49:00-03","METABASE_2258","METABASE_53","METABASE_SUP_jacobson-daniel","METABASE_CAT_doohickey","2.0000","22.1400"
"METABASE_5052","2025-12-04 04:59:00-03","METABASE_2258","METABASE_162","METABASE_SUP_connelly-mitchell","METABASE_CAT_gadget","2.0000","16.7850"
"METABASE_2658","2025-06-13 06:02:00-03","METABASE_2093","METABASE_181","METABASE_SUP_berge,_mraz_and_sawayn","METABASE_CAT_widget","3.0000","47.9633"
"METABASE_2657","2025-10-21 05:27:00-03","METABASE_2093","METABASE_77","METABASE_SUP_fisher-kemmer","METABASE_CAT_gadget","4.0000","25.2550"
"METABASE_2656","2025-03-14 08:15:00-03","METABASE_2093","METABASE_170","METABASE_SUP_ruecker-jakubowski","METABASE_CAT_widget","1.0000","105.0800"
"METABASE_2655","2022-12-20 21:04:00-03","METABASE_2093","METABASE_164","METABASE_SUP_bosco-breitenberg","METABASE_CAT_doohickey","1.0000","61.9800"
"METABASE_2654","2025-06-17 01:38:00-03","METABASE_2093","METABASE_98","METABASE_SUP_pacocha-volkman","METABASE_CAT_gizmo","6.0000","18.7367"
"METABASE_2653","2024-08-07 19:39:00-03","METABASE_2093","METABASE_100","METABASE_SUP_legros,_lynch_and_howell","METABASE_CAT_gizmo","7.0000","9.6900"
"METABASE_2652","2025-02-16 17:17:00-03","METABASE_2093","METABASE_100","METABASE_SUP_legros,_lynch_and_howell","METABASE_CAT_gizmo","2.0000","33.9150"
"METABASE_1730","2024-03-20 04:10:00-03","METABASE_2115","METABASE_3","METABASE_SUP_murray,_watsica_and_wunsch","METABASE_CAT_doohickey","1.0000","53.0800"
"METABASE_1729","2024-08-15 12:44:00-03","METABASE_2115","METABASE_81","METABASE_SUP_mason_bashirian_and_sons","METABASE_CAT_gizmo","8.0000","5.4913"
"METABASE_1728","2026-02-16 02:04:00-03","METABASE_2115","METABASE_148","METABASE_SUP_gail_bergstrom_inc","METABASE_CAT_gadget","2.0000","69.4900"
"METABASE_1727","2026-02-21 03:08:00-03","METABASE_2115","METABASE_27","METABASE_SUP_alfredo_kuhlman_group","METABASE_CAT_gadget","2.0000","63.7600"
"METABASE_1726","2023-11-05 12:44:00-03","METABASE_2115","METABASE_106","METABASE_SUP_friesen-langworth","METABASE_CAT_doohickey","4.0000","8.7875"
"METABASE_1725","2025-07-12 11:58:00-03","METABASE_2115","METABASE_169","METABASE_SUP_kuhlman-mckenzie","METABASE_CAT_doohickey","7.0000","8.5043"
"METABASE_1724","2025-11-01 17:58:00-03","METABASE_2115","METABASE_177","METABASE_SUP_ursula_collins_llc","METABASE_CAT_gadget","3.0000","42.9400"
"METABASE_1723","2026-03-04 16:16:00-03","METABASE_2115","METABASE_67","METABASE_SUP_myriam_macejkovic_inc","METABASE_CAT_gizmo","1.0000","41.2400"
"METABASE_1722","2026-02-08 16:35:00-03","METABASE_2115","METABASE_16","METABASE_SUP_okuneva,_kutch_and_monahan","METABASE_CAT_gadget","1.0000","66.1100"
